;Kd2;Alpha
972;0.0005167835037832474;1774.613319078754
973;0.00043095053885508895;1380.711288611872
974;0.0005164597215985135;1783.0460963291093
975;0.00040341259630436935;1390.3311114833912
976;0.0002143256998746969;834.0949937510965
977;0.0002611136134134521;881.9521460242255
978;0.0004462478827563874;1524.1578007561668
979;0.0006768563517842794;2297.2687051153202
980;0.0005339315578575435;1664.7795887944753
981;0.00039126601606536944;1428.598278983804
982;0.0002818205948082242;1003.8614919507875
983;0.0004254824658017944;1353.616421991571
984;0.0019063617691717721;6173.386252244474
985;0.00023146278742493798;876.9475379011742
986;0.00035658329137553806;1266.844592691976
987;0.0004651666564645969;1634.518269092349
988;0.0012325249140446724;4374.768610664508
989;0.00044456896416488763;1440.4265032385078
990;0.0008236017783933465;2730.2551690887494
991;0.0006213963439369821;2216.6472882417665
992;0.0006016030130412348;1998.9914621930848
993;0.0002932396085338716;1076.7050610309616
994;0.0008406018743343678;2649.565384794167
995;0.00025324864242586915;838.9652307276054
996;0.00023476255906645105;872.3640810372948
997;0.0003322055445769712;1143.088842801998
